activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,20154216,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,,,CHEMBL4495565,,2020,,CHEMBL2333770,,CHEMBL2333770,5.16,False,http://www.openphacts.org/units/Nanomolar,3361836,=,52,True,=,,IC50,nM,,7000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.0
,20154217,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,,,CHEMBL4495565,,2020,,CHEMBL19980,BREFELDIN A,CHEMBL19980,7.70,False,http://www.openphacts.org/units/Nanomolar,3363802,=,52,True,=,,IC50,nM,,20.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.02
,20154218,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,,,CHEMBL4495565,,2020,,CHEMBL270995,BRIVANIB ALANINATE,CHEMBL270995,5.19,False,http://www.openphacts.org/units/Nanomolar,3366564,=,52,True,=,,IC50,nM,,6500.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,6.5
,20154219,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,,,CHEMBL4495565,,2020,,CHEMBL1801932,,CHEMBL1801932,4.89,False,http://www.openphacts.org/units/Nanomolar,3365382,=,52,True,=,,IC50,nM,,12930.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,12.93
,20154220,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,OCCNC1CCCc2c1[nH]c1ccc(-c3ccccc3)cc21,,,CHEMBL4495565,,2020,,CHEMBL4303199,,CHEMBL4303199,4.85,False,http://www.openphacts.org/units/Nanomolar,3363150,=,52,True,=,,IC50,nM,,14150.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,14.15
,20154221,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N,,,CHEMBL4495565,,2020,,CHEMBL564131,,CHEMBL564131,5.05,False,http://www.openphacts.org/units/Nanomolar,3365775,=,52,True,=,,IC50,nM,,8980.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,8.98
,20154222,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,,,CHEMBL4495565,,2020,,CHEMBL2110727,CENICRIVIROC,CHEMBL2110727,,False,http://www.openphacts.org/units/Nanomolar,3362148,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154223,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@H](C)O[C@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,,,CHEMBL4495565,,2020,,CHEMBL3408947,CFI-400945,CHEMBL3408947,4.92,False,http://www.openphacts.org/units/Nanomolar,3360719,=,52,True,=,,IC50,nM,,11910.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.91
,20154224,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,,,CHEMBL4495565,,2020,,CHEMBL300389,,CHEMBL300389,5.10,False,http://www.openphacts.org/units/Nanomolar,3367544,=,52,True,=,,IC50,nM,,7900.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.9
,20154225,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12,,,CHEMBL4495565,,2020,,CHEMBL17645,CGP-71683A,CHEMBL17645,5.13,False,http://www.openphacts.org/units/Nanomolar,3365519,=,52,True,=,,IC50,nM,,7360.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.36
,20154226,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,,,CHEMBL4495565,,2020,,CHEMBL558752,RAF-265,CHEMBL558752,4.83,False,http://www.openphacts.org/units/Nanomolar,3361987,=,52,True,=,,IC50,nM,,14640.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,14.64
,20154227,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,,,CHEMBL4495565,,2020,,CHEMBL2040682,CICLESONIDE,CHEMBL2040682,,False,http://www.openphacts.org/units/Nanomolar,3365558,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154228,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,,,CHEMBL4495565,,2020,,CHEMBL1082723,CIPARGAMIN,CHEMBL1082723,,False,http://www.openphacts.org/units/Nanomolar,3360495,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154229,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,CHEMBL4495565,,2020,,CHEMBL1213137,,CHEMBL167779,4.87,False,http://www.openphacts.org/units/Nanomolar,3365335,=,52,True,=,,IC50,nM,,13620.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,13.62
,20154230,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,,,CHEMBL4495565,,2020,,CHEMBL527026,,CHEMBL527026,4.78,False,http://www.openphacts.org/units/Nanomolar,3366197,=,52,True,=,,IC50,nM,,16640.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,16.64
,20154231,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1,,,CHEMBL4495565,,2020,,CHEMBL374632,,CHEMBL374632,6.44,False,http://www.openphacts.org/units/Nanomolar,3362496,=,52,True,=,,IC50,nM,,360.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.36
,20154232,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,,,CHEMBL4495565,,2020,,CHEMBL208943,,CHEMBL208943,5.42,False,http://www.openphacts.org/units/Nanomolar,3360621,=,52,True,=,,IC50,nM,,3780.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.78
,20154233,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1,,,CHEMBL4495565,,2020,,CHEMBL208943,,CHEMBL208943,5.38,False,http://www.openphacts.org/units/Nanomolar,3365205,=,52,True,=,,IC50,nM,,4140.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.14
,20154234,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,,,CHEMBL4495565,,2020,,CHEMBL80713,,CHEMBL80713,5.10,False,http://www.openphacts.org/units/Nanomolar,3361075,=,52,True,=,,IC50,nM,,7950.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.95
,20154235,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,,,CHEMBL4495565,,2020,,CHEMBL123292,CYCLOHEXIMIDE,CHEMBL123292,5.94,False,http://www.openphacts.org/units/Nanomolar,3362197,=,52,True,=,,IC50,nM,,1160.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,1.16
,20154236,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,,,CHEMBL4495565,,2020,,CHEMBL415606,DEGARELIX,CHEMBL415606,4.68,False,http://www.openphacts.org/units/Nanomolar,3363847,=,52,True,=,,IC50,nM,,20650.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,20.65
,20154237,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,,,CHEMBL4495565,,2020,,CHEMBL270515,DELANZOMIB,CHEMBL270515,5.89,False,http://www.openphacts.org/units/Nanomolar,3360508,=,52,True,=,,IC50,nM,,1300.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,1.3
,20154238,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1ncnc2c1ncn2[C@@H]1CC[C@@H](O)[C@H]1O,,,CHEMBL4495565,,2020,,CHEMBL301499,,CHEMBL301499,5.43,False,http://www.openphacts.org/units/Nanomolar,3362374,=,52,True,=,,IC50,nM,,3690.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.69
,20154239,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,,,CHEMBL4495565,,2020,,CHEMBL1671971,,CHEMBL1671971,,False,http://www.openphacts.org/units/Nanomolar,3362797,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154240,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,,,CHEMBL4495565,,2020,,CHEMBL461101,ELTROMBOPAG,CHEMBL461101,,False,http://www.openphacts.org/units/Nanomolar,3361038,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154241,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)c1cccc2c(-c3ccccc3)cc(-c3ccc(-c4ccc(C(=O)O)cc4)[nH]3)nc12,,,CHEMBL4495565,,2020,,CHEMBL20066,,CHEMBL20066,,False,http://www.openphacts.org/units/Nanomolar,3364802,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154242,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,,,CHEMBL4495565,,2020,,CHEMBL2017179,EVACETRAPIB,CHEMBL2017179,,False,http://www.openphacts.org/units/Nanomolar,3360416,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154243,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,,,CHEMBL4495565,,2020,,CHEMBL7301,FENRETINIDE,CHEMBL7301,,False,http://www.openphacts.org/units/Nanomolar,3367986,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154244,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl,,,CHEMBL4495565,,2020,,CHEMBL2363137,,CHEMBL2363137,,False,http://www.openphacts.org/units/Nanomolar,3366124,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154245,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL4495565,,2020,,CHEMBL3545413,FLUMATINIB,CHEMBL3545413,,False,http://www.openphacts.org/units/Nanomolar,3360515,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154246,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,,,CHEMBL4495565,,2020,,CHEMBL1057,,CHEMBL1057,6.17,False,http://www.openphacts.org/units/Nanomolar,3364972,=,52,True,=,,IC50,nM,,670.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.67
,20154247,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1,,,CHEMBL4495565,,2020,,CHEMBL4303187,SETANAXIB,CHEMBL4303187,4.93,False,http://www.openphacts.org/units/Nanomolar,3360794,=,52,True,=,,IC50,nM,,11780.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.78
,20154248,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1c(-c2ccc3[nH]ncc3c2)cnc(N)c1-c1ccc(O)cc1,,,CHEMBL4495565,,2020,,CHEMBL4076247,,CHEMBL4076247,,False,http://www.openphacts.org/units/Nanomolar,3360454,>,52,True,>,,IC50,nM,,33000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,33.0
,20154249,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,,,CHEMBL4495565,,2020,,CHEMBL1214141,,CHEMBL1214141,5.28,False,http://www.openphacts.org/units/Nanomolar,3360884,=,52,True,=,,IC50,nM,,5210.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.21
,20154250,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,,,CHEMBL4495565,,2020,,CHEMBL3039525,GOLVATINIB,CHEMBL3039525,5.23,False,http://www.openphacts.org/units/Nanomolar,3367085,=,52,True,=,,IC50,nM,,5890.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.89
,20154251,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,,,CHEMBL4495565,,2020,,CHEMBL3646801,,CHEMBL3646801,4.77,False,http://www.openphacts.org/units/Nanomolar,3361045,=,52,True,=,,IC50,nM,,16980.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,16.98
,20154252,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(Cl)c(-c3ccccc3OC(F)(F)F)c(Cl)c2)cc1,,,CHEMBL4495565,,2020,,CHEMBL3609407,,CHEMBL3609407,4.68,False,http://www.openphacts.org/units/Nanomolar,3360821,=,52,True,=,,IC50,nM,,21000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,21.0
,20154253,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,,,CHEMBL4495565,,2020,,CHEMBL59030,,CHEMBL59030,4.56,False,http://www.openphacts.org/units/Nanomolar,3362201,=,52,True,=,,IC50,nM,,27710.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,27.71
,20154254,[],CHEMBL4513083,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours  exposure to 0.01 MOI SARS CoV-2 virus by high content imaging,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,,,CHEMBL4495565,,2020,,CHEMBL1107,HALOFANTRINE,CHEMBL1107,5.28,False,http://www.openphacts.org/units/Nanomolar,3360386,=,52,True,=,,IC50,nM,,5310.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.31
